,data
2011,12.59
2012,2.29
2013,7.7
2014,-1.59
2015,0.36
2016,-8.89
2017,-5.24
2018,-15.9
2019,9.27
2020,1.64
2021,-1.36
2022,4.73
2023,-2.6
2024,-1.62
2025,11.15
2026,17.11
2027,9.55
2028,2.72
2029,-5.12
2030,0.84
2031,0.85
2032,-2.08
2033,2.35
2034,2.44
2035,0.47
2036,-3.21
2037,3.38
2038,-6.4
2039,1.58
2040,-1.58
2041,-4.96
2042,2.14
2043,0.27
2044,-2.92
2045,-7.15
2046,-2.16
2047,13.77
2048,7.47
2049,-6.76
2050,-0.99
2051,9.63
2052,-1.84
2053,-8.99
2054,-2.8
2055,-18.75
2056,-8.63
2057,6.16
2058,10.66
2059,-4.05
2060,-1.72
2061,5.96
2062,4.07
2063,0.83
2064,-0.64
2065,-8.27
2066,3.52
2067,-11.93
2068,-7.42
2069,0.44
2070,-2.29
2071,10.49
2072,-14.87
2073,3.06
2074,5.97
2075,12.85
2076,2.17
2077,10.63
2078,6.17
2079,10.97
2080,13.29
2081,17.3
2082,26.21
2083,1.15
2084,-5.34
2085,3.37
2086,-12.61
2087,4.35
2088,12.68
2089,3.53
2090,2.84
2091,9.28
2092,-8.79
2093,9.84
2094,0.45
2095,2.28
2096,17.31
2097,-5.4
2098,-10.76
2099,4.71
2100,3.75
2101,9.57
2102,4.25
2103,11.46
2104,-2.53
2105,8.75
2106,0.45
2107,16.4
2108,-3.69
2109,9.98
2110,4.81
2111,-9.44
2112,-0.84
2113,-4.08
2114,1.07
2115,-3.03
2116,10.33
2117,9.43
2118,-4.55
2119,9.08
2120,2.79
2121,3.83
2122,5.16
2123,3.33
2124,-1.33
2125,-0.67
2126,-6.55
2127,10.92
2128,12.98
2129,-7.33
2130,-2.34
2131,-4.25
2132,15.17
2133,-9.08
2134,6.94
2135,8.9
2136,-6.14
2137,-11.98
2138,-8.14
2139,-22.67
2140,-35.23
2141,-14.64
2142,12.54
2143,-2.27
2144,-10.72
2145,17.89
2146,32.77
2147,22.48
2148,4.31
2149,6.0
2150,4.84
2151,13.87
2152,-1.12
2153,11.39
2154,-0.86
2155,-5.12
2156,9.58
2157,9.91
2158,3.82
2159,-9.4
2160,-11.27
2161,11.09
2162,1.56
2163,14.16
2164,16.59
2165,22.6
2166,22.08
2167,-7.49
2168,5.04
2169,-8.65
2170,-3.7
2171,-6.37
2172,-4.99
2173,-5.03
2174,-5.55
2175,-25.75
2176,28.23
2177,-3.56
2178,-7.37
2179,15.13
2180,-0.33
2181,-3.2
2182,-6.57
2183,-18.39
2184,4.52
2185,-2.89
2186,-0.99
2187,8.42
2188,-4.89
2189,0.03
2190,4.83
2191,2.8
2192,-7.38
2193,-2.42
2194,-12.81
2195,6.72
2196,-9.81
2197,9.2
2198,-1.3
2199,-2.51
2200,2.61
2201,0.95
2202,6.1
2203,-0.48
2204,14.26
2205,-4.19
2206,0.0
2207,3.11
2208,4.02
2209,-1.65
2210,-3.43
2211,-11.83
2212,-10.37
2213,2.85
2214,-5.86
2215,-7.7
2216,7.38
2217,-5.81
2218,14.0
2219,-3.6
2220,-11.55
2221,-13.49
2222,-2.53
2223,-17.29
2224,5.13
2225,-4.08
2226,-6.08
2227,-8.56
2228,3.78
2229,14.85
2230,16.91
2231,-1.46
2232,11.59
2233,8.79
2234,-4.06
2235,-0.81
2236,-1.89
2237,19.98
2238,3.83
2239,19.05
2240,-4.67
2241,-4.49
2242,-6.92
2243,-2.76
2244,3.27
2245,2.14
2246,0.72
2247,6.09
2248,-6.47
2249,4.83
2250,8.44
2251,-0.05
2252,-9.45
2253,-4.79
2254,6.01
2255,0.48
2256,-1.22
2257,-0.63
2258,-11.86
2259,-2.96
2260,-18.11
2261,-0.63
2262,-14.53
2263,15.42
2264,7.37
2265,8.77
2266,-0.82
2267,-8.81
2268,5.58
2269,-7.33
2270,-10.26
2271,9.77
2272,-7.53
2273,-0.86
2274,7.12
2275,-10.35
2276,-12.71
2277,-31.97
2278,20.69
2279,4.94
2280,1.28
2281,3.17
2282,5.0
2283,-3.76
2284,10.31
2285,24.23
2286,17.95
2287,5.19
2288,23.87
2289,2.5
2290,-1.02
2291,3.92
2292,0.4
2293,-5.41
2294,2.37
2295,-3.75
2296,12.59
2297,-5.69
2298,4.16
2299,-5.45
2300,21.56
2301,11.42
2302,-6.01
2303,-6.26
2304,-20.56
2305,
2306,61.64
2307,26.45
2308,-22.68
2309,-37.25
2310,-45.33
2311,6.79
2312,100.41
2313,0.49
2314,36.95
2315,39.96
2316,-18.99
2317,18.7
2318,-4.21
2319,-4.77
2320,-4.56
2321,15.48
2322,13.42
2323,17.45
2324,44.58
2325,-13.84
2326,-3.87
2327,6.8
2328,18.41
2329,42.29
2330,18.1
2331,4.43
2332,-15.15
2333,60.94
2334,14.32
2335,-3.7
2336,-25.12
2337,39.64
2338,-6.76
2339,18.01
2340,10.66
2341,-14.41
2342,34.72
2343,41.61
2344,46.82
2345,1.74
2346,53.14
2347,7.06
2348,-22.85
2349,-4.46
2350,-1.38
2351,22.7
2352,33.77
2353,-23.52
2354,38.18
2355,34.87
2356,-24.57
2357,12.94
2358,73.0
2359,44.68
2360,-6.53
2361,-34.13
2362,15.78
2363,-19.76
2364,4.84
2365,9.04
2366,22.81
2367,24.79
2368,15.09
2369,-12.28
2370,40.1
2371,30.33
2372,8.44
2373,-6.01
2374,20.17
2375,4.86
2376,-5.88
2377,6.41
2378,19.31
2379,-7.71
2380,0.86
2381,-13.97
2382,99.85
2383,7.8
2384,41.12
2385,35.14
2386,66.05
2387,-55.52
2388,92.86
2389,48.63
2390,-32.73
2391,10.53
2392,-1.28
2393,-17.05
2394,-23.45
2395,48.5
2396,22.88
2397,-35.16
2398,43.29
2399,41.37
2400,34.02
2401,
2402,56.3
2403,66.01
2404,-35.99
2405,-34.92
2406,-26.85
2407,29.6
2408,156.52
2409,-0.42
2410,53.88
2411,76.36
2412,-26.94
2413,26.35
2414,8.37
2415,-5.66
2416,-17.66
2417,26.45
2418,32.54
2419,33.95
2420,65.18
2421,-19.04
2422,-10.97
2423,-4.93
2424,17.68
2425,55.63
2426,17.36
2427,-0.07
2428,-12.55
2429,80.51
2430,19.9
2431,-7.79
2432,-23.92
2433,52.28
2434,3.84
2435,9.28
2436,37.49
2437,-12.11
2438,32.57
2439,51.24
2440,47.64
2441,-3.39
2442,97.64
2443,42.75
2444,-34.13
2445,-10.99
2446,-8.62
2447,11.55
2448,46.87
2449,-25.99
2450,59.71
2451,40.1
2452,-5.47
2453,13.83
2454,101.08
2455,29.11
2456,-37.44
2457,-3.37
2458,48.36
2459,-28.32
2460,9.09
2461,56.95
2462,35.43
2463,12.62
2464,-1.19
2465,-15.94
2466,25.85
2467,9.99
2468,-6.71
2469,-8.46
2470,15.68
2471,14.79
2472,10.26
2473,2.03
2474,39.05
2475,-19.23
2476,-6.28
2477,-20.85
2478,158.92
2479,19.09
2480,49.18
2481,25.7
2482,31.41
2483,-57.37
2484,141.14
2485,114.37
2486,-41.99
2487,-7.98
2488,-9.96
2489,-15.09
2490,-40.06
2491,77.3
2492,17.57
2493,-46.4
2494,15.39
2495,15.06
2496,42.17
2497,
2498,14.0
2499,14.0
2500,14.0
2501,14.0
2502,14.0
2503,14.0
2504,14.0
2505,14.0
2506,14.0
2507,14.0
2508,14.0
2509,14.0
2510,16.0
2511,16.0
2512,16.0
2513,16.0
2514,16.0
2515,16.0
2516,16.0
2517,16.0
2518,16.0
2519,16.0
2520,16.0
2521,16.0
2522,16.0
2523,16.0
2524,16.0
2525,16.0
2526,16.0
2527,16.0
2528,16.0
2529,16.0
2530,16.0
2531,16.0
2532,16.0
2533,16.0
2534,17.0
2535,17.0
2536,17.0
2537,17.0
2538,17.0
2539,17.0
2540,17.0
2541,17.0
2542,17.0
2543,17.0
2544,17.0
2545,17.0
2546,17.0
2547,17.0
2548,17.0
2549,17.0
2550,17.0
2551,17.0
2552,17.0
2553,17.0
2554,17.0
2555,17.0
2556,17.0
2557,16.0
2558,16.0
2559,16.0
2560,16.0
2561,15.0
2562,15.0
2563,14.0
2564,14.0
2565,14.0
2566,14.0
2567,14.0
2568,14.0
2569,14.0
2570,14.0
2571,14.0
2572,14.0
2573,14.0
2574,14.0
2575,14.0
2576,14.0
2577,14.0
2578,14.0
2579,14.0
2580,14.0
2581,14.0
2582,14.0
2583,14.0
2584,14.0
2585,14.0
2586,14.0
2587,14.0
2588,14.0
2589,14.0
2590,14.0
2591,14.0
2592,14.0
2593,14.0
2594,14.0
2595,14.0
2596,14.0
2597,13.0
2598,13.0
2599,13.0
2600,13.0
2601,13.0
2602,13.0
2603,13.0
2604,13.0
2605,13.0
2606,16.0
2607,16.0
2608,15.0
2609,15.0
2610,15.0
2611,15.0
2612,15.0
2613,15.0
2614,15.0
2615,15.0
2616,15.0
2617,15.0
2618,17.0
2619,17.0
2620,17.0
2621,17.0
2622,17.0
2623,17.0
2624,17.0
2625,17.0
2626,17.0
2627,17.0
2628,17.0
2629,17.0
2630,17.0
2631,17.0
2632,17.0
2633,17.0
2634,17.0
2635,17.0
2636,17.0
2637,17.0
2638,17.0
2639,16.0
2640,16.0
2641,16.0
2642,19.0
2643,19.0
2644,19.0
2645,19.0
2646,19.0
2647,19.0
2648,19.0
2649,19.0
2650,19.0
2651,19.0
2652,19.0
2653,19.0
2654,18.0
2655,18.0
2656,18.0
2657,18.0
2658,18.0
2659,18.0
2660,18.0
2661,18.0
2662,18.0
2663,18.0
2664,18.0
2665,18.0
2666,19.0
2667,19.0
2668,19.0
2669,19.0
2670,19.0
2671,19.0
2672,19.0
2673,19.0
2674,19.0
2675,19.0
2676,19.0
2677,19.0
2678,19.0
2679,19.0
2680,19.0
2681,19.0
2682,19.0
2683,19.0
2684,19.0
2685,19.0
2686,19.0
2687,19.0
2688,19.0
2689,19.0
2690,19.0
2691,19.0
2692,19.0
2693,19.0
2694,19.0
2695,19.0
2696,19.0
2697,19.0
2698,19.0
2699,19.0
2700,19.0
2701,19.0
2702,19.0
2703,19.0
2704,19.0
2705,19.0
2706,19.0
2707,19.0
2708,19.0
2709,19.0
2710,19.0
2711,19.0
2712,19.0
2713,19.0
2714,19.0
2715,19.0
2716,19.0
2717,19.0
2718,19.0
2719,19.0
2720,19.0
2721,19.0
2722,19.0
2723,19.0
2724,19.0
2725,19.0
2726,19.0
2727,19.0
2728,19.0
2729,19.0
2730,19.0
2731,19.0
2732,19.0
2733,19.0
2734,19.0
2735,19.0
2736,19.0
2737,19.0
2738,19.0
2739,19.0
2740,19.0
2741,19.0
2742,19.0
2743,19.0
2744,19.0
2745,19.0
2746,19.0
2747,19.0
2748,19.0
2749,19.0
2750,19.0
2751,19.0
2752,19.0
2753,19.0
2754,19.0
2755,19.0
2756,19.0
2757,19.0
2758,19.0
2759,19.0
2760,19.0
2761,19.0
2762,19.0
2763,19.0
2764,19.0
2765,19.0
2766,19.0
2767,19.0
2768,19.0
2769,19.0
2770,19.0
2771,19.0
2772,19.0
2773,19.0
2774,19.0
2775,19.0
2776,19.0
2777,19.0
2778,19.0
2779,19.0
2780,19.0
2781,19.0
2782,19.0
2783,19.0
2784,19.0
2785,19.0
2786,19.0
2787,19.0
2788,19.0
2789,19.0
2790,19.0
2791,19.0
2792,19.0
2793,19.0
2794,19.0
2795,19.0
2796,19.0
2797,19.0
2798,19.0
2799,19.0
2800,19.0
2801,19.0
2802,19.0
2803,19.0
2804,19.0
2805,19.0
2806,19.0
2807,19.0
2808,19.0
2809,19.0
2810,18.0
2811,18.0
2812,18.0
2813,18.0
2814,18.0
2815,18.0
2816,18.0
2817,18.0
2818,18.0
2819,18.0
2820,16.0
2821,16.0
2822,18.0
2823,18.0
2824,18.0
2825,18.0
2826,18.0
2827,18.0
2828,18.0
2829,18.0
2830,18.0
2831,18.0
2832,18.0
2833,18.0
2834,18.0
2835,18.0
2836,18.0
2837,18.0
2838,18.0
2839,18.0
2840,18.0
2841,18.0
2842,18.0
2843,18.0
2844,18.0
2845,18.0
2846,19.0
2847,19.0
2848,19.0
2849,19.0
2850,19.0
2851,19.0
2852,19.0
2853,19.0
2854,19.0
2855,19.0
2856,19.0
2857,19.0
2858,19.0
2859,19.0
2860,19.0
2861,19.0
2862,19.0
2863,19.0
2864,19.0
2865,19.0
2866,19.0
2867,19.0
2868,19.0
2869,19.0
2870,18.0
2871,18.0
2872,18.0
2873,18.0
2874,18.0
2875,17.0
2876,17.0
2877,17.0
2878,17.0
2879,17.0
2880,17.0
2881,17.0
2882,18.0
2883,17.0
2884,16.0
2885,16.0
2886,16.0
2887,16.0
2888,16.0
2889,16.0
2890,15.0
2891,15.0
2892,15.0
2893,15.0
2894,16.0
2895,16.0
2896,16.0
2897,16.0
2898,16.0
2899,16.0
2900,16.0
2901,15.0
2902,15.0
2903,15.0
2904,15.0
2905,15.0
2906,14.0
2907,14.0
2908,14.0
2909,14.0
2910,14.0
2911,14.0
2912,14.0
2913,14.0
2914,14.0
2915,14.0
2916,14.0
2917,14.0
2918,16.0
2919,16.0
2920,16.0
2921,16.0
2922,16.0
2923,16.0
2924,16.0
2925,16.0
2926,16.0
2927,16.0
2928,16.0
2929,16.0
2930,17.0
2931,17.0
2932,17.0
2933,17.0
2934,17.0
2935,17.0
2936,17.0
2937,17.0
2938,17.0
2939,17.0
2940,17.0
2941,17.0
2942,31.0
2943,30.0
2944,30.0
2945,30.0
2946,30.0
2947,30.0
2948,30.0
2949,30.0
2950,29.0
2951,28.0
2952,28.0
2953,28.0
2954,28.0
2955,28.0
2956,28.0
2957,28.0
2958,28.0
2959,28.0
2960,28.0
2961,28.0
2962,28.0
2963,28.0
2964,28.0
2965,28.0
2966,29.0
2967,29.0
2968,29.0
2969,29.0
2970,29.0
2971,29.0
2972,29.0
2973,29.0
2974,29.0
2975,29.0
2976,29.0
2977,29.0
2978,31.0
2979,31.0
2980,31.0
2981,31.0
2982,30.0
2983,30.0
2984,30.0
2985,30.0
2986,30.0
2987,30.0
2988,30.0
2989,30.0
2990,29.0
2991,29.0
2992,29.0
2993,29.0
2994,29.0
2995,29.0
2996,29.0
2997,29.0
2998,29.0
2999,29.0
3000,29.0
3001,28.0
3002,29.0
3003,29.0
3004,28.0
3005,28.0
3006,28.0
3007,27.0
3008,27.0
3009,27.0
3010,27.0
3011,27.0
3012,27.0
3013,27.0
3014,28.0
3015,28.0
3016,27.0
3017,27.0
3018,27.0
3019,27.0
3020,27.0
3021,27.0
3022,27.0
3023,27.0
3024,27.0
3025,27.0
3026,29.0
3027,29.0
3028,29.0
3029,29.0
3030,29.0
3031,29.0
3032,29.0
3033,29.0
3034,29.0
3035,29.0
3036,28.0
3037,28.0
3038,28.0
3039,28.0
3040,28.0
3041,28.0
3042,28.0
3043,28.0
3044,28.0
3045,28.0
3046,28.0
3047,28.0
3048,28.0
3049,27.0
3050,25.0
3051,25.0
3052,25.0
3053,25.0
3054,25.0
3055,25.0
3056,25.0
3057,25.0
3058,25.0
3059,25.0
3060,25.0
3061,24.0
3062,34.0
3063,33.0
3064,33.0
3065,33.0
3066,33.0
3067,33.0
3068,33.0
3069,33.0
3070,33.0
3071,33.0
3072,33.0
3073,33.0
3074,33.0
3075,33.0
3076,33.0
3077,33.0
3078,33.0
3079,33.0
3080,33.0
3081,33.0
3082,32.0
3083,32.0
3084,32.0
3085,32.0
3086,31.0
3087,31.0
3088,31.0
3089,31.0
3090,31.0
3091,31.0
3092,31.0
3093,30.0
3094,30.0
3095,30.0
3096,30.0
3097,30.0
3098,27.0
3099,27.0
3100,27.0
3101,27.0
3102,27.0
3103,26.0
3104,26.0
3105,26.0
3106,26.0
3107,26.0
3108,26.0
3109,26.0
3110,31.0
3111,31.0
3112,31.0
3113,31.0
3114,31.0
3115,31.0
3116,30.0
3117,30.0
3118,30.0
3119,30.0
3120,30.0
3121,30.0
3122,31.0
3123,30.0
3124,30.0
3125,29.0
3126,29.0
3127,29.0
3128,29.0
3129,29.0
3130,29.0
3131,29.0
3132,28.0
3133,28.0
3134,32.0
3135,32.0
3136,31.0
3137,31.0
3138,31.0
3139,31.0
3140,30.0
3141,30.0
3142,30.0
3143,30.0
3144,30.0
3145,29.0
3146,36.0
3147,36.0
3148,36.0
3149,36.0
3150,36.0
3151,36.0
3152,36.0
3153,36.0
3154,36.0
3155,35.0
3156,35.0
3157,35.0
3158,41.0
3159,40.0
3160,38.0
3161,38.0
3162,37.0
3163,37.0
3164,37.0
3165,37.0
3166,37.0
3167,34.0
3168,34.0
3169,34.0
3170,38.0
3171,38.0
3172,38.0
3173,37.0
3174,37.0
3175,37.0
3176,37.0
3177,36.0
3178,36.0
3179,36.0
3180,35.0
3181,35.0
3182,39.0
3183,38.0
3184,38.0
3185,38.0
3186,38.0
3187,38.0
3188,38.0
3189,38.0
3190,37.0
3191,37.0
3192,37.0
3193,37.0
3194,41.0
3195,41.0
3196,40.0
3197,40.0
3198,40.0
3199,39.0
3200,39.0
3201,39.0
3202,39.0
3203,39.0
3204,38.0
3205,37.0
3206,42.0
3207,41.0
3208,41.0
3209,41.0
3210,41.0
3211,41.0
3212,41.0
3213,41.0
3214,41.0
3215,41.0
3216,41.0
3217,41.0
3218,34.0
3219,34.0
3220,34.0
3221,34.0
3222,33.0
3223,33.0
3224,33.0
3225,33.0
3226,32.0
3227,32.0
3228,32.0
3229,32.0
3230,34.0
3231,33.0
3232,33.0
3233,33.0
3234,33.0
3235,33.0
3236,33.0
3237,33.0
3238,33.0
3239,33.0
3240,33.0
3241,33.0
3242,23.0
3243,23.0
3244,23.0
3245,23.0
3246,20.0
3247,19.0
3248,19.0
3249,19.0
3250,19.0
3251,19.0
3252,19.0
3253,19.0
3254,20.0
3255,20.0
3256,19.0
3257,19.0
3258,19.0
3259,18.0
3260,18.0
3261,18.0
3262,18.0
3263,18.0
3264,18.0
3265,18.0
3266,20.0
3267,20.0
3268,20.0
3269,20.0
3270,20.0
3271,20.0
3272,20.0
3273,20.0
3274,20.0
3275,20.0
3276,20.0
3277,20.0
3278,19.0
3279,19.0
3280,19.0
3281,19.0
3282,18.0
3283,18.0
3284,16.0
3285,16.0
3286,16.0
3287,16.0
3288,16.0
3289,16.0
3290,16.0
3291,16.0
3292,15.0
3293,15.0
3294,15.0
3295,15.0
3296,15.0
3297,15.0
3298,15.0
3299,15.0
3300,15.0
3301,15.0
3302,14.0
3303,14.0
3304,14.0
3305,14.0
3306,14.0
3307,12.0
3308,12.0
3309,12.0
3310,12.0
3311,12.0
3312,12.0
3313,12.0
3314,19.0
3315,19.0
3316,19.0
3317,19.0
3318,19.0
3319,19.0
3320,19.0
3321,19.0
3322,19.0
3323,19.0
3324,19.0
3325,19.0
3326,20.0
3327,19.0
3328,19.0
3329,19.0
3330,19.0
3331,18.0
3332,18.0
3333,18.0
3334,18.0
3335,18.0
3336,18.0
3337,18.0
3338,15.0
3339,15.0
3340,15.0
3341,15.0
3342,15.0
3343,15.0
3344,15.0
3345,15.0
3346,15.0
3347,15.0
3348,15.0
3349,15.0
3350,15.0
3351,15.0
3352,15.0
3353,14.0
3354,14.0
3355,14.0
3356,14.0
3357,14.0
3358,14.0
3359,14.0
3360,14.0
3361,14.0
3362,15.0
3363,15.0
3364,15.0
3365,15.0
3366,14.0
3367,14.0
3368,13.0
3369,13.0
3370,12.0
3371,12.0
3372,12.0
3373,12.0
3374,14.0
3375,14.0
3376,14.0
3377,14.0
3378,14.0
3379,13.0
3380,13.0
3381,13.0
3382,13.0
3383,13.0
3384,13.0
3385,13.0
3386,15.0
3387,15.0
3388,15.0
3389,15.0
3390,15.0
3391,15.0
3392,15.0
3393,14.0
3394,14.0
3395,14.0
3396,14.0
3397,14.0
3398,13.0
3399,13.0
3400,13.0
3401,13.0
3402,12.0
3403,12.0
3404,12.0
3405,12.0
3406,12.0
3407,12.0
3408,12.0
3409,12.0
3410,12.0
3411,11.0
3412,11.0
3413,11.0
3414,11.0
3415,11.0
3416,11.0
3417,11.0
3418,11.0
3419,11.0
3420,10.0
3421,10.0
3422,9.0
3423,9.0
3424,9.0
3425,9.0
3426,9.0
3427,9.0
3428,9.0
3429,9.0
3430,8.0
3431,8.0
3432,8.0
3433,8.0
3434,10.0
3435,10.0
3436,10.0
3437,10.0
3438,10.0
3439,10.0
3440,10.0
3441,10.0
3442,10.0
3443,10.0
3444,10.0
3445,10.0
3446,10.0
3447,10.0
3448,10.0
3449,10.0
3450,10.0
3451,10.0
3452,10.0
3453,10.0
3454,10.0
3455,10.0
3456,10.0
3457,10.0
3458,10.0
3459,10.0
3460,10.0
3461,10.0
3462,10.0
3463,10.0
3464,10.0
3465,10.0
3466,10.0
3467,10.0
3468,10.0
3469,10.0
3470,15.0
3471,15.0
3472,15.0
3473,15.0
3474,15.0
3475,15.0
3476,15.0
3477,15.0
3478,15.0
3479,15.0
3480,15.0
3481,15.0
3482,21.0
3483,21.0
3484,21.0
3485,21.0
3486,21.0
3487,21.0
3488,21.0
3489,21.0
3490,21.0
3491,21.0
3492,21.0
3493,21.0
3494,21.0
3495,21.0
3496,21.0
3497,21.0
3498,21.0
3499,21.0
3500,21.0
3501,21.0
3502,21.0
3503,21.0
3504,21.0
3505,21.0
3506,21.0
3507,21.0
3508,21.0
3509,21.0
3510,21.0
3511,21.0
3512,20.0
3513,20.0
3514,20.0
3515,20.0
3516,20.0
3517,20.0
3518,19.0
3519,19.0
3520,19.0
3521,19.0
3522,19.0
3523,19.0
3524,19.0
3525,19.0
3526,19.0
3527,19.0
3528,19.0
3529,19.0
3530,20.0
3531,20.0
3532,20.0
3533,20.0
3534,20.0
3535,20.0
3536,20.0
3537,20.0
3538,20.0
3539,20.0
3540,19.0
3541,19.0
3542,18.0
3543,18.0
3544,18.0
3545,18.0
3546,18.0
3547,18.0
3548,18.0
3549,18.0
3550,18.0
3551,18.0
3552,17.0
3553,17.0
3554,19.0
3555,19.0
3556,18.0
3557,18.0
3558,18.0
3559,18.0
3560,18.0
3561,18.0
3562,18.0
3563,18.0
3564,18.0
3565,15.0
3566,17.0
3567,17.0
3568,17.0
3569,17.0
3570,17.0
3571,17.0
3572,17.0
3573,17.0
3574,17.0
3575,17.0
3576,17.0
3577,17.0
3578,17.0
3579,17.0
3580,16.0
3581,16.0
3582,16.0
3583,16.0
3584,16.0
3585,16.0
3586,16.0
3587,16.0
3588,15.0
3589,15.0
3590,17.0
3591,17.0
3592,17.0
3593,17.0
3594,17.0
3595,17.0
3596,17.0
3597,17.0
3598,17.0
3599,17.0
3600,17.0
3601,16.0
3602,16.0
3603,16.0
3604,16.0
3605,16.0
3606,16.0
3607,16.0
3608,16.0
3609,16.0
3610,16.0
3611,16.0
3612,16.0
3613,16.0
3614,17.0
3615,17.0
3616,17.0
3617,17.0
3618,17.0
3619,17.0
3620,17.0
3621,17.0
3622,17.0
3623,17.0
3624,17.0
3625,16.0
3626,16.0
3627,16.0
3628,16.0
3629,15.0
3630,15.0
3631,15.0
3632,15.0
3633,15.0
3634,15.0
3635,15.0
3636,15.0
3637,15.0
3638,14.0
3639,14.0
3640,14.0
3641,13.0
3642,13.0
3643,13.0
3644,13.0
3645,13.0
3646,13.0
3647,13.0
3648,13.0
3649,13.0
3650,
3651,27.74
3652,29.3
3653,29.45
3654,29.46
3655,28.51
3656,30.92
3657,30.86
3658,32.1
3659,33.75
3660,34.76
3661,35.72
3662,35.8
3663,35.93
3664,39.0
3665,39.19
3666,41.41
3667,40.02
3668,43.31
3669,48.64
3670,47.73
3671,43.91
3672,46.69
3673,46.32
3674,46.85
3675,45.07
3676,44.4
3677,47.67
3678,48.79
3679,50.39
3680,57.74
3681,58.53
3682,63.36
3683,68.5
3684,70.72
3685,66.48
3686,58.66
3687,69.37
3688,67.48
3689,73.16
3690,69.21
3691,60.1
3692,51.08
3693,49.18
3694,51.86
3695,51.17
3696,51.54
3697,44.29
3698,46.68
3699,42.56
3700,43.94
3701,37.66
3702,34.15
3703,30.4
3704,31.77
3705,28.83
3706,30.71
3707,34.91
3708,32.26
3709,28.08
3710,27.21
3711,31.54
3712,28.95
3713,29.5
3714,20.06
3715,23.79
3716,20.08
3717,17.27
3718,17.48
3719,17.09
3720,15.92
3721,13.59
3722,12.08
3723,10.27
3724,14.98
3725,19.37
3726,18.13
3727,16.81
3728,17.17
3729,16.68
3730,16.62
3731,15.23
3732,16.47
3733,20.78
3734,27.53
3735,30.83
3736,28.09
3737,32.87
3738,34.58
3739,32.93
3740,32.79
3741,32.21
3742,32.86
3743,33.65
3744,35.13
3745,34.04
3746,34.27
3747,35.39
3748,31.56
3749,34.52
3750,35.69
3751,33.29
3752,32.77
3753,33.25
3754,31.34
3755,30.91
3756,31.92
3757,34.73
3758,35.92
3759,35.35
3760,35.76
3761,34.01
3762,34.05
3763,33.57
3764,36.32
3765,38.85
3766,42.68
3767,43.65
3768,41.73
3769,39.34
3770,40.52
3771,34.78
3772,36.68
3773,37.36
3774,36.12
3775,44.39
3776,45.42
3777,45.98
3778,45.93
3779,51.13
3780,54.14
3781,45.66
3782,44.67
3783,42.16
3784,46.28
3785,44.36
3786,36.31
3787,36.95
3788,35.86
3789,34.91
3790,37.68
3791,36.4
3792,29.12
3793,33.8
3794,32.41
3795,41.99
3796,45.96
3797,44.95
3798,43.85
3799,45.95
3800,44.83
3801,44.91
3802,42.68
3803,41.64
3804,37.46
3805,37.39
3806,37.96
3807,33.89
3808,37.52
3809,34.92
3810,39.52
3811,40.35
3812,38.42
3813,37.67
3814,36.91
3815,36.67
3816,37.1
3817,36.57
3818,28.75
3819,27.69
3820,27.73
3821,27.71
3822,29.22
3823,30.39
3824,32.14
3825,31.8
3826,31.1
3827,30.44
3828,30.7
3829,28.74
3830,29.29
3831,30.84
3832,33.11
3833,32.84
3834,31.54
3835,29.14
3836,28.79
3837,27.62
3838,29.26
3839,28.34
3840,24.98
3841,23.82
3842,24.74
3843,25.53
3844,26.62
3845,26.27
3846,26.37
3847,28.93
3848,27.87
3849,28.98
3850,31.44
3851,32.69
3852,35.39
3853,34.85
3854,35.13
3855,33.6
3856,32.73
3857,32.97
3858,33.07
3859,31.93
3860,30.25
3861,30.78
3862,31.86
3863,31.33
3864,31.19
3865,30.31
3866,30.73
3867,33.69
3868,32.88
3869,32.27
3870,32.17
3871,31.9
3872,33.17
3873,33.93
3874,36.51
3875,38.51
3876,36.44
3877,38.68
3878,39.23
3879,39.89
3880,38.17
3881,38.81
3882,40.86
3883,43.65
3884,48.75
3885,46.76
3886,50.21
3887,47.83
3888,47.44
3889,49.46
3890,50.71
3891,47.84
3892,45.14
3893,41.77
3894,38.3
3895,38.75
3896,38.93
3897,38.45
3898,39.7
3899,40.16
3900,38.9
3901,37.09
3902,36.18
3903,36.43
3904,38.37
3905,37.19
3906,36.35
3907,36.46
3908,36.71
3909,34.54
3910,35.12
3911,34.02
3912,36.66
3913,38.4
3914,39.48
3915,39.08
3916,37.8
3917,37.26
3918,36.17
3919,37.75
3920,34.64
3921,34.1
3922,34.65
3923,34.51
3924,35.85
3925,36.24
3926,35.25
3927,34.36
3928,35.5
3929,35.94
3930,36.44
3931,37.8
3932,37.3
3933,37.57
3934,39.14
3935,38.51
3936,37.56
3937,39.11
3938,39.66
3939,35.22
3940,36.39
3941,38.93
3942,42.5
3943,41.65
3944,44.22
3945,47.28
3946,50.17
3947,49.87
3948,47.61
3949,50.5
3950,48.5
3951,46.07
3952,49.2
3953,53.52
3954,56.61
3955,53.7
3956,53.92
3957,52.82
3958,55.34
3959,52.01
3960,52.94
3961,49.87
3962,50.5
3963,55.19
3964,56.04
3965,55.62
3966,54.11
3967,51.4
3968,53.93
3969,54.9
3970,54.76
3971,56.08
3972,53.75
3973,58.73
3974,57.06
3975,48.6
3976,49.16
3977,45.45
3978,45.02
3979,46.52
3980,45.88
3981,44.04
