,data
1798,6.5369
1799,8.611
1800,4.7018
1801,14.5615
1802,8.3665
1803,4.6758
1804,6.9072
1805,12.7286
1806,-5.5364
1807,-4.2156
1808,-0.8694
1809,7.8379
1810,0.3833
1811,4.923
1812,-6.1606
1813,-2.4572
1814,-10.6182
1815,-10.4793
1816,11.2499
1817,1.184
1818,-1.5914
1819,-5.191
1820,-7.7705
1821,-3.8946
1822,6.498
1823,-3.4327
1824,-5.5235
1825,-3.7055
1826,8.0004
1827,1.9698
1828,17.3156
1829,8.5836
1830,0.3279
1831,8.5705
1832,3.5374
1833,1.6556
1834,8.0944
1835,8.2161
1836,6.3031
1837,-7.0536
1838,-5.7633
1839,1.4104
1840,-10.4166
1841,5.4148
1842,-3.1117
1843,-6.2375
1844,-7.6973
1845,-0.5295
1846,-2.5369
1847,-6.3843
1848,2.0617
1849,-5.5274
1850,16.2447
1851,-5.1806
1852,-3.5948
1853,-5.633
1854,2.4894
1855,16.6526
1856,2.9272
1857,-5.4293
1858,-3.2614
1859,3.1627
1860,0.4616
1861,3.0782
1862,-1.8641
1863,-7.5032
1864,4.1914
1865,9.8644
1866,5.6206
1867,1.3948
1868,7.3159
1869,3.4084
1870,2.2229
1871,2.7693
1872,-0.2922
1873,-11.4853
1874,2.365
1875,-8.8707
1876,6.4333
1877,0.0756
1878,-3.2793
1879,12.6257
1880,9.3126
1881,0.3035
1882,-4.3916
1883,-1.1093
1884,2.5044
1885,2.5399
1886,3.0014
1887,-2.1396
1888,-33.0391
1889,-7.7052
1890,11.0816
1891,2.8186
1892,8.5785
1893,2.3099
1894,1.7648
1895,-4.7142
1896,7.4222
1897,-2.344
1898,-4.4066
1899,3.477
1900,-2.1469
1901,-4.4505
1902,4.8479
1903,4.3038
1904,1.0643
1905,1.7053
1906,4.0274
1907,4.7246
1908,-4.3604
1909,5.3273
1910,3.5667
1911,1.6039
1912,-5.5165
1913,0.2098
1914,0.5588
1915,-8.9494
1916,3.5787
1917,4.7544
1918,-3.6469
1919,9.6605
1920,-0.1985
1921,-5.6152
1922,-14.938
1923,-11.2498
1924,-7.1266
1925,13.6142
1926,2.818
1927,11.4179
1928,12.518
1929,7.5395
1930,-0.9591
1931,3.7787
1932,-4.7691
1933,4.0749
1934,3.7234
1935,1.044
1936,2.0271
1937,-4.4274
1938,9.9
1939,11.9182
1940,0.1457
1941,-7.7596
1942,-6.8375
1943,-0.6818
1944,-6.2202
1945,2.8812
1946,-3.9332
1947,1.7519
1948,4.642
1949,10.3158
1950,0.4645
1951,0.0739
1952,-8.0802
1953,0.0276
1954,-3.3776
1955,7.5485
1956,-0.9075
1957,0.1663
1958,3.5475
1959,3.3575
1960,4.1296
1961,-3.3715
1962,1.7347
1963,2.0095
1964,-0.8018
1965,-6.8207
1966,-2.4106
1967,-1.2048
1968,-5.8229
1969,2.2079
1970,9.8168
1971,0.244
1972,1.0672
1973,-3.0594
1974,0.3303
1975,-0.7546
1976,3.8454
1977,3.8315
1978,0.1097
1979,0.6574
1980,8.7559
1981,8.648
1982,0.8153
1983,1.55
1984,-7.4557
1985,4.5198
1986,2.0324
1987,-1.1512
1988,5.816
1989,1.8586
1990,10.8686
1991,6.2821
1992,-8.2955
1993,-15.941
1994,8.1151
1995,5.6392
1996,-6.3306
1997,1.3088
1998,0.5351
1999,3.9069
2000,-8.006
2001,-9.1488
2002,-5.0306
2003,18.0542
2004,0.6254
2005,4.6009
2006,3.8379
2007,8.0399
2008,-5.9998
2009,-3.3579
2010,-2.0991
2011,0.4435
2012,9.5665
2013,3.8764
2014,-0.2124
2015,-9.4513
2016,0.0825
2017,-7.5443
2018,-25.7875
2019,12.7714
2020,7.6272
2021,9.4609
2022,6.5416
2023,5.8045
2024,-9.7382
2025,-1.8062
2026,8.3221
2027,4.5755
2028,4.0906
2029,-1.4408
2030,-4.004
2031,-0.1817
2032,2.6556
2033,12.2119
2034,12.6575
2035,1.2659
2036,20.801
2037,-7.2976
2038,-13.0345
2039,-9.5367
2040,11.1083
2041,-6.8693
2042,8.9196
2043,-6.3949
2044,-10.7721
2045,-21.1893
2046,-4.4406
2047,37.528
2048,-18.177
2049,-11.7323
2050,10.2478
2051,3.4802
2052,2.546
2053,-10.7926
2054,-11.0224
2055,-19.5569
2056,17.0199
2057,12.7884
2058,8.639
2059,-7.4808
2060,-11.5254
2061,9.7952
2062,-6.1215
2063,-9.8105
2064,-10.9323
2065,-15.739
2066,0.5409
2067,-9.2126
2068,11.3411
2069,20.2997
2070,-9.2394
2071,-4.5112
2072,-3.2039
2073,3.4994
2074,12.1242
2075,14.5633
2076,2.1493
2077,8.0856
2078,4.1416
2079,-2.486
2080,8.6218
2081,2.7684
2082,3.2611
2083,3.3665
2084,0.7854
2085,1.4086
2086,-3.7599
2087,1.005
2088,3.993
2089,-8.8863
2090,-4.6912
2091,8.3266
2092,3.7403
2093,8.0382
2094,4.5239
2095,-6.441
2096,2.1596
2097,-4.9718
2098,-7.5518
2099,9.8322
2100,2.5297
2101,7.7595
2102,-2.0116
2103,0.1901
2104,-3.6451
2105,5.4794
2106,0.4877
2107,7.364
2108,0.1246
2109,2.8655
2110,-1.0549
2111,-6.577
2112,0.05
2113,-5.254
2114,3.8877
2115,0.3607
2116,6.8052
2117,1.996
2118,-2.0653
2119,2.4723
2120,-0.3512
2121,1.1554
2122,1.7891
2123,3.7835
2124,-1.7414
2125,-4.5391
2126,2.4943
2127,3.1655
2128,3.0714
2129,-6.7462
2130,0.896
2131,-8.466
2132,-4.3585
2133,-0.6351
2134,2.9481
2135,6.9678
2136,-10.0501
2137,2.6172
2138,4.36
2139,-9.0312
2140,-24.9958
2141,-11.5592
2142,5.3609
2143,-7.6273
2144,-10.2457
2145,12.889
2146,21.0077
2147,8.1055
2148,6.7068
2149,6.1489
2150,0.0469
2151,8.6169
2152,-7.1036
2153,2.5371
2154,9.2667
2155,-3.0763
2156,1.6008
2157,7.6962
2158,2.7278
2159,-5.3426
2160,-4.9884
2161,7.0089
2162,-5.0728
2163,14.309
2164,4.2153
2165,3.2153
2166,7.6665
2167,-0.059
2168,4.2971
2169,2.2276
2170,3.6901
2171,-1.8723
2172,-1.0039
2173,-4.0684
2174,-10.2789
2175,-10.8973
2176,18.9047
2177,0.1552
2178,-0.6944
2179,8.9484
2180,3.718
2181,1.4366
2182,-0.972
2183,-6.3437
2184,6.5699
2185,-4.316
2186,2.5944
2187,5.3943
2188,-6.1567
2189,-0.488
2190,3.593
2191,7.0543
2192,0.7379
2193,4.9085
2194,-0.7446
2195,6.2972
2196,1.2742
2197,7.5965
2198,-1.2176
2199,6.8596
2200,1.0008
2201,6.2857
2202,2.4755
2203,0.8751
2204,3.1127
2205,-2.2785
2206,-6.0595
2207,-0.7058
2208,8.8199
2209,-6.536
2210,5.8124
2211,-5.2467
2212,8.2048
2213,1.3083
2214,1.142
2215,-2.5643
2216,9.0137
2217,2.8393
2218,-1.9031
2219,1.0226
2220,1.9032
2221,-0.3123
2222,-9.3281
2223,-10.3838
2224,4.1151
2225,8.675
2226,-3.2733
2227,-19.098
2228,-0.6221
2229,10.3257
2230,5.7482
2231,3.1373
2232,-0.7692
2233,8.4096
2234,-0.2065
2235,5.4089
2236,-9.0416
2237,8.5667
2238,-1.7374
2239,2.2039
2240,5.3712
2241,2.6139
2242,3.3618
2243,-0.1289
2244,6.5257
2245,-0.3102
2246,-0.7835
2247,6.495
2248,0.3478
2249,1.8762
2250,1.3545
2251,3.9763
2252,-4.081
2253,2.0678
2254,0.707
2255,8.9149
2256,1.977
2257,1.7147
2258,8.1171
2259,-2.7261
2260,-12.7797
2261,3.6194
2262,-12.3598
2263,11.6095
2264,5.7367
2265,-0.0373
2266,4.1138
2267,-8.4376
2268,9.6382
2269,-3.1532
2270,-2.6988
2271,-0.9646
2272,3.1022
2273,12.0802
2274,5.0105
2275,-2.6897
2276,-6.8998
2277,-20.5851
2278,19.9883
2279,10.5859
2280,6.1385
2281,0.41
2282,8.1839
2283,-1.1457
2284,-3.0918
2285,20.6235
2286,9.2539
2287,11.708
2288,5.3276
2289,-4.8193
2290,2.6089
2291,-2.5024
2292,5.9926
2293,-7.5416
2294,1.6075
2295,-5.3249
2296,1.9084
2297,-9.3207
2298,-1.2268
2299,-17.2578
2300,-1.3366
2301,1.8215
2302,-19.7428
2303,-6.0194
2304,-2.8148
2305,
2306,47.3598
2307,17.8825
2308,-51.5658
2309,-50.8604
2310,-36.29
2311,-27.5491
2312,130.2352
2313,44.9158
2314,56.3948
2315,31.8386
2316,-53.0714
2317,50.7198
2318,-1.7402
2319,-2.3804
2320,-11.3612
2321,20.8916
2322,68.3096
2323,42.2799
2324,77.4214
2325,-18.7219
2326,-14.8341
2327,-11.1201
2328,7.9814
2329,45.3167
2330,14.8334
2331,7.6347
2332,-3.0831
2333,35.5753
2334,-0.4175
2335,-4.1754
2336,-17.5571
2337,79.3024
2338,25.0934
2339,-6.7102
2340,21.6842
2341,-22.7956
2342,1.7061
2343,7.4511
2344,33.8643
2345,-7.5363
2346,79.76
2347,25.5354
2348,-21.0531
2349,-21.2255
2350,28.5647
2351,0.4401
2352,-49.5435
2353,-34.9762
2354,63.5451
2355,33.1931
2356,16.0002
2357,18.7065
2358,55.9274
2359,53.5078
2360,-10.7053
2361,13.422
2362,15.334
2363,-19.0472
2364,29.9758
2365,2.3292
2366,-12.6445
2367,11.7441
2368,19.091
2369,-18.2931
2370,53.2335
2371,2.7229
2372,5.289
2373,-4.3146
2374,32.061
2375,10.6847
2376,3.4207
2377,0.5586
2378,50.8251
2379,-28.0155
2380,-2.6134
2381,-35.2371
2382,53.1215
2383,16.6477
2384,1.3963
2385,8.381
2386,6.2527
2387,-38.4506
2388,40.5688
2389,29.6173
2390,1.145
2391,15.0244
2392,51.2819
2393,6.6107
2394,-4.1904
2395,3.961
2396,33.6927
2397,-5.4071
2398,32.633
2399,44.187
2400,-0.3616
2401,
2402,37.8231
2403,18.944
2404,-53.9096
2405,-48.4535
2406,-37.9416
2407,-41.2232
2408,190.3796
2409,55.7933
2410,50.3202
2411,34.9611
2412,-55.6985
2413,47.9275
2414,0.8986
2415,3.5123
2416,-12.6577
2417,26.2949
2418,70.7863
2419,42.7156
2420,80.1926
2421,-19.7287
2422,-15.5453
2423,-10.6443
2424,9.0141
2425,37.4726
2426,17.3439
2427,6.9076
2428,-2.2179
2429,37.6483
2430,-0.1807
2431,-5.6417
2432,-17.3106
2433,76.7221
2434,24.3521
2435,-5.1551
2436,20.881
2437,-23.5944
2438,2.7413
2439,3.5326
2440,32.1279
2441,-8.1737
2442,84.3219
2443,25.5493
2444,-24.5914
2445,-21.0113
2446,22.4605
2447,-3.7513
2448,-51.9316
2449,-31.8714
2450,76.6229
2451,34.9889
2452,12.6538
2453,19.5619
2454,55.2418
2455,52.2084
2456,-12.501
2457,10.6631
2458,15.4826
2459,-22.1666
2460,28.7843
2461,0.2597
2462,-15.0818
2463,12.6643
2464,17.8782
2465,-19.4661
2466,54.2501
2467,4.6265
2468,3.9737
2469,-5.3093
2470,28.7408
2471,5.4479
2472,2.2504
2473,0.4022
2474,35.5168
2475,-36.7517
2476,6.3884
2477,-36.6293
2478,58.8185
2479,17.6922
2480,2.1657
2481,7.7792
2482,4.9557
2483,-41.3323
2484,56.8511
2485,31.7632
2486,-2.6525
2487,13.3933
2488,51.0404
2489,7.1939
2490,-2.2065
2491,6.2273
2492,32.6286
2493,-3.5254
2494,39.6291
2495,38.9593
2496,-3.5959
2497,
2498,15.0
2499,15.0
2500,15.0
2501,15.0
2502,15.0
2503,15.0
2504,15.0
2505,15.0
2506,15.0
2507,15.0
2508,15.0
2509,15.0
2510,13.0
2511,13.0
2512,13.0
2513,13.0
2514,13.0
2515,13.0
2516,12.0
2517,12.0
2518,12.0
2519,12.0
2520,12.0
2521,12.0
2522,13.0
2523,13.0
2524,13.0
2525,13.0
2526,13.0
2527,13.0
2528,12.0
2529,12.0
2530,12.0
2531,12.0
2532,12.0
2533,12.0
2534,10.0
2535,10.0
2536,10.0
2537,10.0
2538,10.0
2539,10.0
2540,10.0
2541,10.0
2542,10.0
2543,10.0
2544,10.0
2545,10.0
2546,12.0
2547,12.0
2548,12.0
2549,12.0
2550,12.0
2551,12.0
2552,12.0
2553,12.0
2554,12.0
2555,12.0
2556,12.0
2557,12.0
2558,8.0
2559,8.0
2560,8.0
2561,8.0
2562,8.0
2563,8.0
2564,8.0
2565,8.0
2566,7.0
2567,7.0
2568,7.0
2569,7.0
2570,4.0
2571,4.0
2572,4.0
2573,4.0
2574,4.0
2575,4.0
2576,4.0
2577,4.0
2578,4.0
2579,4.0
2580,4.0
2581,4.0
2582,12.0
2583,12.0
2584,12.0
2585,12.0
2586,12.0
2587,12.0
2588,12.0
2589,12.0
2590,12.0
2591,12.0
2592,12.0
2593,12.0
2594,8.0
2595,8.0
2596,8.0
2597,8.0
2598,8.0
2599,8.0
2600,8.0
2601,8.0
2602,8.0
2603,8.0
2604,8.0
2605,8.0
2606,8.0
2607,8.0
2608,8.0
2609,8.0
2610,8.0
2611,8.0
2612,8.0
2613,8.0
2614,8.0
2615,8.0
2616,8.0
2617,8.0
2618,16.0
2619,16.0
2620,16.0
2621,16.0
2622,16.0
2623,16.0
2624,16.0
2625,16.0
2626,16.0
2627,16.0
2628,16.0
2629,16.0
2630,18.0
2631,18.0
2632,18.0
2633,18.0
2634,18.0
2635,18.0
2636,18.0
2637,18.0
2638,18.0
2639,18.0
2640,18.0
2641,18.0
2642,11.0
2643,11.0
2644,11.0
2645,11.0
2646,11.0
2647,11.0
2648,11.0
2649,11.0
2650,11.0
2651,11.0
2652,11.0
2653,11.0
2654,11.0
2655,11.0
2656,11.0
2657,11.0
2658,11.0
2659,11.0
2660,11.0
2661,11.0
2662,11.0
2663,11.0
2664,11.0
2665,11.0
2666,17.0
2667,17.0
2668,17.0
2669,17.0
2670,17.0
2671,17.0
2672,17.0
2673,17.0
2674,17.0
2675,17.0
2676,17.0
2677,17.0
2678,11.0
2679,11.0
2680,11.0
2681,11.0
2682,10.0
2683,10.0
2684,10.0
2685,10.0
2686,10.0
2687,10.0
2688,10.0
2689,10.0
2690,10.0
2691,10.0
2692,10.0
2693,10.0
2694,10.0
2695,10.0
2696,10.0
2697,10.0
2698,10.0
2699,10.0
2700,10.0
2701,10.0
2702,15.0
2703,15.0
2704,15.0
2705,15.0
2706,15.0
2707,15.0
2708,15.0
2709,15.0
2710,15.0
2711,15.0
2712,15.0
2713,15.0
2714,18.0
2715,18.0
2716,18.0
2717,18.0
2718,18.0
2719,18.0
2720,18.0
2721,18.0
2722,18.0
2723,18.0
2724,18.0
2725,18.0
2726,25.0
2727,25.0
2728,25.0
2729,25.0
2730,25.0
2731,25.0
2732,25.0
2733,25.0
2734,25.0
2735,25.0
2736,25.0
2737,25.0
2738,21.0
2739,21.0
2740,21.0
2741,21.0
2742,21.0
2743,21.0
2744,21.0
2745,21.0
2746,21.0
2747,21.0
2748,21.0
2749,21.0
2750,26.0
2751,26.0
2752,26.0
2753,26.0
2754,26.0
2755,26.0
2756,26.0
2757,26.0
2758,26.0
2759,26.0
2760,26.0
2761,26.0
2762,30.0
2763,30.0
2764,30.0
2765,30.0
2766,30.0
2767,30.0
2768,30.0
2769,30.0
2770,30.0
2771,30.0
2772,30.0
2773,30.0
2774,15.0
2775,15.0
2776,15.0
2777,15.0
2778,15.0
2779,15.0
2780,15.0
2781,15.0
2782,15.0
2783,15.0
2784,15.0
2785,15.0
2786,14.0
2787,14.0
2788,14.0
2789,14.0
2790,14.0
2791,14.0
2792,14.0
2793,14.0
2794,14.0
2795,14.0
2796,14.0
2797,14.0
2798,25.0
2799,25.0
2800,25.0
2801,25.0
2802,25.0
2803,25.0
2804,25.0
2805,25.0
2806,25.0
2807,25.0
2808,25.0
2809,25.0
2810,19.0
2811,19.0
2812,19.0
2813,19.0
2814,19.0
2815,19.0
2816,19.0
2817,19.0
2818,19.0
2819,19.0
2820,19.0
2821,19.0
2822,13.0
2823,13.0
2824,13.0
2825,13.0
2826,13.0
2827,13.0
2828,13.0
2829,13.0
2830,13.0
2831,13.0
2832,13.0
2833,13.0
2834,15.0
2835,15.0
2836,15.0
2837,15.0
2838,15.0
2839,15.0
2840,15.0
2841,15.0
2842,15.0
2843,14.0
2844,14.0
2845,14.0
2846,13.0
2847,13.0
2848,13.0
2849,13.0
2850,13.0
2851,13.0
2852,13.0
2853,13.0
2854,13.0
2855,13.0
2856,13.0
2857,13.0
2858,16.0
2859,16.0
2860,16.0
2861,16.0
2862,16.0
2863,16.0
2864,16.0
2865,16.0
2866,16.0
2867,16.0
2868,16.0
2869,16.0
2870,15.0
2871,15.0
2872,15.0
2873,15.0
2874,15.0
2875,15.0
2876,15.0
2877,15.0
2878,15.0
2879,15.0
2880,15.0
2881,15.0
2882,14.0
2883,14.0
2884,14.0
2885,14.0
2886,14.0
2887,14.0
2888,14.0
2889,14.0
2890,14.0
2891,14.0
2892,14.0
2893,14.0
2894,25.0
2895,25.0
2896,25.0
2897,25.0
2898,25.0
2899,25.0
2900,24.0
2901,24.0
2902,24.0
2903,24.0
2904,24.0
2905,24.0
2906,25.0
2907,25.0
2908,25.0
2909,25.0
2910,25.0
2911,25.0
2912,24.0
2913,24.0
2914,24.0
2915,24.0
2916,24.0
2917,24.0
2918,26.0
2919,25.0
2920,25.0
2921,25.0
2922,25.0
2923,25.0
2924,25.0
2925,25.0
2926,25.0
2927,25.0
2928,25.0
2929,25.0
2930,21.0
2931,21.0
2932,21.0
2933,21.0
2934,21.0
2935,21.0
2936,21.0
2937,21.0
2938,21.0
2939,21.0
2940,21.0
2941,21.0
2942,35.0
2943,35.0
2944,35.0
2945,35.0
2946,35.0
2947,35.0
2948,35.0
2949,35.0
2950,35.0
2951,35.0
2952,35.0
2953,35.0
2954,40.0
2955,39.0
2956,39.0
2957,39.0
2958,39.0
2959,39.0
2960,39.0
2961,39.0
2962,39.0
2963,39.0
2964,39.0
2965,39.0
2966,33.0
2967,33.0
2968,33.0
2969,33.0
2970,33.0
2971,33.0
2972,32.0
2973,32.0
2974,32.0
2975,31.0
2976,31.0
2977,31.0
2978,43.0
2979,43.0
2980,43.0
2981,43.0
2982,42.0
2983,42.0
2984,42.0
2985,42.0
2986,42.0
2987,42.0
2988,41.0
2989,41.0
2990,44.0
2991,44.0
2992,44.0
2993,44.0
2994,44.0
2995,44.0
2996,44.0
2997,43.0
2998,43.0
2999,43.0
3000,43.0
3001,43.0
3002,74.0
3003,74.0
3004,74.0
3005,74.0
3006,74.0
3007,74.0
3008,74.0
3009,74.0
3010,74.0
3011,74.0
3012,74.0
3013,74.0
3014,95.0
3015,95.0
3016,95.0
3017,95.0
3018,95.0
3019,95.0
3020,94.0
3021,94.0
3022,94.0
3023,94.0
3024,94.0
3025,93.0
3026,88.0
3027,88.0
3028,88.0
3029,88.0
3030,88.0
3031,87.0
3032,87.0
3033,87.0
3034,87.0
3035,86.0
3036,86.0
3037,86.0
3038,68.0
3039,68.0
3040,68.0
3041,68.0
3042,68.0
3043,67.0
3044,67.0
3045,67.0
3046,67.0
3047,67.0
3048,67.0
3049,67.0
3050,55.0
3051,55.0
3052,55.0
3053,55.0
3054,55.0
3055,55.0
3056,55.0
3057,55.0
3058,55.0
3059,55.0
3060,55.0
3061,55.0
3062,124.0
3063,123.0
3064,123.0
3065,123.0
3066,122.0
3067,122.0
3068,122.0
3069,121.0
3070,121.0
3071,121.0
3072,121.0
3073,120.0
3074,100.0
3075,100.0
3076,99.0
3077,99.0
3078,99.0
3079,99.0
3080,99.0
3081,99.0
3082,99.0
3083,99.0
3084,99.0
3085,99.0
3086,98.0
3087,97.0
3088,96.0
3089,96.0
3090,95.0
3091,95.0
3092,94.0
3093,94.0
3094,94.0
3095,94.0
3096,94.0
3097,94.0
3098,118.0
3099,117.0
3100,117.0
3101,117.0
3102,117.0
3103,115.0
3104,113.0
3105,113.0
3106,113.0
3107,113.0
3108,111.0
3109,111.0
3110,112.0
3111,111.0
3112,111.0
3113,111.0
3114,111.0
3115,110.0
3116,110.0
3117,110.0
3118,110.0
3119,109.0
3120,109.0
3121,108.0
3122,136.0
3123,135.0
3124,133.0
3125,133.0
3126,133.0
3127,132.0
3128,131.0
3129,131.0
3130,130.0
3131,128.0
3132,128.0
3133,126.0
3134,152.0
3135,152.0
3136,151.0
3137,150.0
3138,148.0
3139,147.0
3140,147.0
3141,146.0
3142,146.0
3143,145.0
3144,142.0
3145,142.0
3146,192.0
3147,191.0
3148,187.0
3149,186.0
3150,186.0
3151,186.0
3152,184.0
3153,181.0
3154,180.0
3155,180.0
3156,180.0
3157,180.0
3158,200.0
3159,200.0
3160,200.0
3161,199.0
3162,199.0
3163,199.0
3164,197.0
3165,195.0
3166,195.0
3167,195.0
3168,195.0
3169,194.0
3170,195.0
3171,194.0
3172,193.0
3173,192.0
3174,192.0
3175,190.0
3176,187.0
3177,185.0
3178,185.0
3179,185.0
3180,184.0
3181,183.0
3182,192.0
3183,192.0
3184,191.0
3185,190.0
3186,190.0
3187,190.0
3188,189.0
3189,187.0
3190,187.0
3191,187.0
3192,185.0
3193,185.0
3194,210.0
3195,209.0
3196,209.0
3197,209.0
3198,209.0
3199,209.0
3200,209.0
3201,209.0
3202,209.0
3203,208.0
3204,206.0
3205,205.0
3206,201.0
3207,200.0
3208,200.0
3209,199.0
3210,199.0
3211,199.0
3212,198.0
3213,197.0
3214,197.0
3215,195.0
3216,195.0
3217,193.0
3218,221.0
3219,221.0
3220,221.0
3221,221.0
3222,220.0
3223,219.0
3224,218.0
3225,218.0
3226,218.0
3227,218.0
3228,218.0
3229,218.0
3230,201.0
3231,198.0
3232,197.0
3233,196.0
3234,195.0
3235,193.0
3236,191.0
3237,191.0
3238,191.0
3239,190.0
3240,189.0
3241,186.0
3242,177.0
3243,175.0
3244,173.0
3245,171.0
3246,171.0
3247,170.0
3248,170.0
3249,170.0
3250,168.0
3251,166.0
3252,166.0
3253,163.0
3254,196.0
3255,194.0
3256,193.0
3257,193.0
3258,191.0
3259,191.0
3260,189.0
3261,189.0
3262,189.0
3263,189.0
3264,189.0
3265,189.0
3266,208.0
3267,208.0
3268,207.0
3269,204.0
3270,204.0
3271,203.0
3272,203.0
3273,201.0
3274,200.0
3275,200.0
3276,200.0
3277,200.0
3278,204.0
3279,204.0
3280,204.0
3281,204.0
3282,204.0
3283,204.0
3284,204.0
3285,203.0
3286,201.0
3287,200.0
3288,199.0
3289,199.0
3290,231.0
3291,231.0
3292,230.0
3293,230.0
3294,230.0
3295,230.0
3296,230.0
3297,230.0
3298,230.0
3299,230.0
3300,229.0
3301,229.0
3302,245.0
3303,245.0
3304,243.0
3305,243.0
3306,243.0
3307,241.0
3308,241.0
3309,240.0
3310,239.0
3311,238.0
3312,236.0
3313,235.0
3314,212.0
3315,212.0
3316,211.0
3317,211.0
3318,209.0
3319,208.0
3320,204.0
3321,204.0
3322,204.0
3323,204.0
3324,203.0
3325,202.0
3326,266.0
3327,266.0
3328,265.0
3329,263.0
3330,263.0
3331,262.0
3332,261.0
3333,258.0
3334,257.0
3335,257.0
3336,255.0
3337,253.0
3338,323.0
3339,322.0
3340,321.0
3341,319.0
3342,316.0
3343,315.0
3344,314.0
3345,311.0
3346,307.0
3347,306.0
3348,304.0
3349,300.0
3350,249.0
3351,244.0
3352,243.0
3353,242.0
3354,240.0
3355,239.0
3356,238.0
3357,237.0
3358,237.0
3359,235.0
3360,233.0
3361,233.0
3362,219.0
3363,215.0
3364,214.0
3365,213.0
3366,213.0
3367,212.0
3368,211.0
3369,210.0
3370,206.0
3371,205.0
3372,204.0
3373,203.0
3374,209.0
3375,208.0
3376,207.0
3377,206.0
3378,202.0
3379,202.0
3380,200.0
3381,198.0
3382,195.0
3383,191.0
3384,188.0
3385,186.0
3386,292.0
3387,289.0
3388,286.0
3389,284.0
3390,283.0
3391,280.0
3392,274.0
3393,273.0
3394,273.0
3395,267.0
3396,264.0
3397,262.0
3398,221.0
3399,221.0
3400,221.0
3401,219.0
3402,218.0
3403,218.0
3404,218.0
3405,217.0
3406,216.0
3407,215.0
3408,215.0
3409,215.0
3410,153.0
3411,153.0
3412,153.0
3413,153.0
3414,153.0
3415,153.0
3416,153.0
3417,153.0
3418,152.0
3419,152.0
3420,151.0
3421,150.0
3422,123.0
3423,121.0
3424,121.0
3425,121.0
3426,121.0
3427,121.0
3428,121.0
3429,119.0
3430,119.0
3431,118.0
3432,118.0
3433,118.0
3434,140.0
3435,139.0
3436,139.0
3437,139.0
3438,138.0
3439,137.0
3440,137.0
3441,137.0
3442,137.0
3443,137.0
3444,137.0
3445,137.0
3446,152.0
3447,151.0
3448,150.0
3449,150.0
3450,150.0
3451,150.0
3452,150.0
3453,149.0
3454,148.0
3455,147.0
3456,146.0
3457,146.0
3458,135.0
3459,135.0
3460,135.0
3461,134.0
3462,133.0
3463,133.0
3464,131.0
3465,128.0
3466,125.0
3467,125.0
3468,124.0
3469,122.0
3470,140.0
3471,139.0
3472,138.0
3473,136.0
3474,134.0
3475,134.0
3476,133.0
3477,133.0
3478,133.0
3479,133.0
3480,130.0
3481,130.0
3482,143.0
3483,141.0
3484,141.0
3485,140.0
3486,140.0
3487,140.0
3488,140.0
3489,140.0
3490,140.0
3491,140.0
3492,140.0
3493,140.0
3494,146.0
3495,146.0
3496,144.0
3497,144.0
3498,144.0
3499,144.0
3500,144.0
3501,144.0
3502,144.0
3503,144.0
3504,144.0
3505,144.0
3506,149.0
3507,148.0
3508,147.0
3509,146.0
3510,144.0
3511,143.0
3512,142.0
3513,142.0
3514,142.0
3515,141.0
3516,141.0
3517,141.0
3518,147.0
3519,146.0
3520,145.0
3521,145.0
3522,145.0
3523,144.0
3524,143.0
3525,143.0
3526,143.0
3527,143.0
3528,143.0
3529,142.0
3530,143.0
3531,142.0
3532,142.0
3533,139.0
3534,139.0
3535,136.0
3536,136.0
3537,136.0
3538,135.0
3539,134.0
3540,134.0
3541,133.0
3542,139.0
3543,139.0
3544,138.0
3545,137.0
3546,137.0
3547,137.0
3548,136.0
3549,135.0
3550,134.0
3551,134.0
3552,134.0
3553,134.0
3554,163.0
3555,163.0
3556,163.0
3557,163.0
3558,163.0
3559,162.0
3560,161.0
3561,160.0
3562,160.0
3563,160.0
3564,160.0
3565,160.0
3566,148.0
3567,148.0
3568,147.0
3569,146.0
3570,146.0
3571,145.0
3572,145.0
3573,144.0
3574,144.0
3575,143.0
3576,143.0
3577,142.0
3578,123.0
3579,120.0
3580,118.0
3581,118.0
3582,116.0
3583,116.0
3584,116.0
3585,113.0
3586,112.0
3587,110.0
3588,108.0
3589,108.0
3590,100.0
3591,99.0
3592,98.0
3593,97.0
3594,97.0
3595,96.0
3596,93.0
3597,93.0
3598,92.0
3599,91.0
3600,90.0
3601,88.0
3602,118.0
3603,117.0
3604,117.0
3605,117.0
3606,117.0
3607,117.0
3608,116.0
3609,112.0
3610,111.0
3611,111.0
3612,111.0
3613,111.0
3614,106.0
3615,106.0
3616,106.0
3617,104.0
3618,104.0
3619,104.0
3620,104.0
3621,104.0
3622,102.0
3623,102.0
3624,102.0
3625,102.0
3626,108.0
3627,107.0
3628,107.0
3629,106.0
3630,106.0
3631,105.0
3632,105.0
3633,105.0
3634,105.0
3635,103.0
3636,103.0
3637,102.0
3638,120.0
3639,120.0
3640,120.0
3641,120.0
3642,119.0
3643,118.0
3644,118.0
3645,117.0
3646,117.0
3647,117.0
3648,117.0
3649,116.0
3650,
3651,7.13
3652,7.21
3653,7.37
3654,7.09
3655,6.89
3656,7.09
3657,7.25
3658,7.46
3659,7.56
3660,7.31
3661,7.09
3662,7.59
3663,8.32
3664,8.79
3665,8.88
3666,9.07
3667,9.28
3668,10.59
3669,10.69
3670,10.83
